"SampleID","score","library name","title","organism","tissue","molecule","single or paired-end","instrument model","id","Pitt_id","vax_group","vax_dose","dose","TimeafterBCG","total_Mtb_CFU","log_Mtb_CFU","grans_nx","protect_status","processed data file","raw file","raw file 2","moduleID","norm_score"
"DFZ4_95",6.30832257276116,"DFZ4_95","DFZ4 ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFZ4",12717,"ID","3.10E+05","low","wk2",116495,5.066,22,"not_protected","bcg_routecohort_processed.txt","DFZ4_95_read1.fastq.gz","DFZ4_95_read2.fastq.gz","M1",-0.437236285244271
"DFZ4_96",6.59688223598106,"DFZ4_96","DFZ4 ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFZ4",12717,"ID","3.10E+05","low","wk12",116495,5.066,22,"not_protected","bcg_routecohort_processed.txt","DFZ4_96_read1.fastq.gz","DFZ4_96_read2.fastq.gz","M1",-0.148676622024373
"DG02_125",6.87012023578469,"DG02_125","DG02 HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG02",18517,"HD-ID","2.90E+07","high","pre",60880,4.784,20,"not_protected","bcg_routecohort_processed.txt","DG02_125_read1.fastq.gz","DG02_125_read2.fastq.gz","M1",0
"DG02_126",6.77861178090248,"DG02_126","DG02 HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG02",18517,"HD-ID","2.90E+07","high","d2",60880,4.784,20,"not_protected","bcg_routecohort_processed.txt","DG02_126_read1.fastq.gz","DG02_126_read2.fastq.gz","M1",-0.0915084548822112
"DG02_127",6.82910327591205,"DG02_127","DG02 HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG02",18517,"HD-ID","2.90E+07","high","wk2",60880,4.784,20,"not_protected","bcg_routecohort_processed.txt","DG02_127_read1.fastq.gz","DG02_127_read2.fastq.gz","M1",-0.0410169598726453
"DG02_128",6.8136190040408,"DG02_128","DG02 HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG02",18517,"HD-ID","2.90E+07","high","wk12",60880,4.784,20,"not_protected","bcg_routecohort_processed.txt","DG02_128_read1.fastq.gz","DG02_128_read2.fastq.gz","M1",-0.0565012317438933
"DG05_10",6.75229821788767,"DG05_10","DG05 ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG05",36516,"ID/AE","5.2E+07 / 3.5E+05","high","d2",310350,5.492,26,"not_protected","bcg_routecohort_processed.txt","DG05_10_read1.fastq.gz","DG05_10_read2.fastq.gz","M1",-0.0267847467434166
"DG05_11",6.9654567176989,"DG05_11","DG05 ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG05",36516,"ID/AE","5.2E+07 / 3.5E+05","high","wk2",310350,5.492,26,"not_protected","bcg_routecohort_processed.txt","DG05_11_read1.fastq.gz","DG05_11_read2.fastq.gz","M1",0.186373753067812
"DG05_12",6.7178299012543,"DG05_12","DG05 ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG05",36516,"ID/AE","5.2E+07 / 3.5E+05","high","wk12",310350,5.492,26,"not_protected","bcg_routecohort_processed.txt","DG05_12_read1.fastq.gz","DG05_12_read2.fastq.gz","M1",-0.06125306337678
"DG05_9",6.77908296463108,"DG05_9","DG05 ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG05",36516,"ID/AE","5.2E+07 / 3.5E+05","high","pre",310350,5.492,26,"not_protected","bcg_routecohort_processed.txt","DG05_9_read1.fastq.gz","DG05_9_read2.fastq.gz","M1",0
"DG49_137",6.79693853596568,"DG49_137","DG49 HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG49",18717,"HD-ID","2.90E+07","high","pre",185198,5.268,10,"not_protected","bcg_routecohort_processed.txt","DG49_137_read1.fastq.gz","DG49_137_read2.fastq.gz","M1",0
"DG49_138",7.18326710879257,"DG49_138","DG49 HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG49",18717,"HD-ID","2.90E+07","high","d2",185198,5.268,10,"not_protected","bcg_routecohort_processed.txt","DG49_138_read1.fastq.gz","DG49_138_read2.fastq.gz","M1",0.386328572826896
"DG49_139",6.81872470059266,"DG49_139","DG49 HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG49",18717,"HD-ID","2.90E+07","high","wk2",185198,5.268,10,"not_protected","bcg_routecohort_processed.txt","DG49_139_read1.fastq.gz","DG49_139_read2.fastq.gz","M1",0.021786164626981
"DG49_140",6.90334482292126,"DG49_140","DG49 HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG49",18717,"HD-ID","2.90E+07","high","wk12",185198,5.268,10,"not_protected","bcg_routecohort_processed.txt","DG49_140_read1.fastq.gz","DG49_140_read2.fastq.gz","M1",0.106406286955584
"DG75_105",6.56172941249133,"DG75_105","DG75 IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG75",12517,"IV","3.70E+07","high","pre",0,0,0,"protected","bcg_routecohort_processed.txt","DG75_105_read1.fastq.gz","DG75_105_read2.fastq.gz","M1",0
"DG75_106",7.70409825031984,"DG75_106","DG75 IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG75",12517,"IV","3.70E+07","high","d2",0,0,0,"protected","bcg_routecohort_processed.txt","DG75_106_read1.fastq.gz","DG75_106_read2.fastq.gz","M1",1.1423688378285
"DG75_107",7.2370823525976,"DG75_107","DG75 IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG75",12517,"IV","3.70E+07","high","wk2",0,0,0,"protected","bcg_routecohort_processed.txt","DG75_107_read1.fastq.gz","DG75_107_read2.fastq.gz","M1",0.675352940106265
"DG75_108",6.79850183159224,"DG75_108","DG75 IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG75",12517,"IV","3.70E+07","high","wk12",0,0,0,"protected","bcg_routecohort_processed.txt","DG75_108_read1.fastq.gz","DG75_108_read2.fastq.gz","M1",0.236772419100912
"DG82_81",6.53598660122055,"DG82_81","DG82 ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG82",13917,"ID/AE","3.7E+07 / 3.1E+05","high","pre",11395,4.057,17,"not_protected","bcg_routecohort_processed.txt","DG82_81_read1.fastq.gz","DG82_81_read2.fastq.gz","M1",0
"DG82_82",6.58862596433254,"DG82_82","DG82 ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG82",13917,"ID/AE","3.7E+07 / 3.1E+05","high","d2",11395,4.057,17,"not_protected","bcg_routecohort_processed.txt","DG82_82_read1.fastq.gz","DG82_82_read2.fastq.gz","M1",0.0526393631119904
"DG82_83",6.47491150924279,"DG82_83","DG82 ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG82",13917,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",11395,4.057,17,"not_protected","bcg_routecohort_processed.txt","DG82_83_read1.fastq.gz","DG82_83_read2.fastq.gz","M1",-0.0610750919777683
"DG82_84",6.37024268583985,"DG82_84","DG82 ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG82",13917,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",11395,4.057,17,"not_protected","bcg_routecohort_processed.txt","DG82_84_read1.fastq.gz","DG82_84_read2.fastq.gz","M1",-0.165743915380706
"DJF9_29",6.7441601220504,"DJF9_29","DJF9 IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DJF9",36316,"IV","5.20E+07","high","pre",45,1.663,3,"protected","bcg_routecohort_processed.txt","DJF9_29_read1.fastq.gz","DJF9_29_read2.fastq.gz","M1",0
"DJF9_30",7.66816983022612,"DJF9_30","DJF9 IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DJF9",36316,"IV","5.20E+07","high","d2",45,1.663,3,"protected","bcg_routecohort_processed.txt","DJF9_30_read1.fastq.gz","DJF9_30_read2.fastq.gz","M1",0.924009708175716
"DJF9_31",7.53333459947293,"DJF9_31","DJF9 IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DJF9",36316,"IV","5.20E+07","high","wk2",45,1.663,3,"protected","bcg_routecohort_processed.txt","DJF9_31_read1.fastq.gz","DJF9_31_read2.fastq.gz","M1",0.789174477422534
"DJF9_32",6.89020698800304,"DJF9_32","DJF9 IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DJF9",36316,"IV","5.20E+07","high","wk12",45,1.663,3,"protected","bcg_routecohort_processed.txt","DJF9_32_read1.fastq.gz","DJF9_32_read2.fastq.gz","M1",0.146046865952644
"HBN_41",6.78774196751889,"HBN_41","HBN ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HBN",12817,"ID/AE","3.7E+07 / 3.1E+05","high","pre",315270,5.499,36,"not_protected","bcg_routecohort_processed.txt","HBN_41_read1.fastq.gz","HBN_41_read2.fastq.gz","M1",0
"HBN_42",6.76353718808003,"HBN_42","HBN ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HBN",12817,"ID/AE","3.7E+07 / 3.1E+05","high","d2",315270,5.499,36,"not_protected","bcg_routecohort_processed.txt","HBN_42_read1.fastq.gz","HBN_42_read2.fastq.gz","M1",-0.024204779438862
"HBN_43",6.73283254275678,"HBN_43","HBN ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HBN",12817,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",315270,5.499,36,"not_protected","bcg_routecohort_processed.txt","HBN_43_read1.fastq.gz","HBN_43_read2.fastq.gz","M1",-0.0549094247621076
"HBN_44",6.64679361760815,"HBN_44","HBN ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HBN",12817,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",315270,5.499,36,"not_protected","bcg_routecohort_processed.txt","HBN_44_read1.fastq.gz","HBN_44_read2.fastq.gz","M1",-0.140948349910741
"HCA_77",6.57163846275343,"HCA_77","HCA AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCA",14017,"AE","3.70E+07","high","pre",187339,5.273,43,"not_protected","bcg_routecohort_processed.txt","HCA_77_read1.fastq.gz","HCA_77_read2.fastq.gz","M1",0
"HCA_78",6.78732421743435,"HCA_78","HCA AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCA",14017,"AE","3.70E+07","high","d2",187339,5.273,43,"not_protected","bcg_routecohort_processed.txt","HCA_78_read1.fastq.gz","HCA_78_read2.fastq.gz","M1",0.215685754680925
"HCA_79",6.69654495240908,"HCA_79","HCA AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCA",14017,"AE","3.70E+07","high","wk2",187339,5.273,43,"not_protected","bcg_routecohort_processed.txt","HCA_79_read1.fastq.gz","HCA_79_read2.fastq.gz","M1",0.124906489655656
"HCA_80",6.72803128149139,"HCA_80","HCA AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCA",14017,"AE","3.70E+07","high","wk12",187339,5.273,43,"not_protected","bcg_routecohort_processed.txt","HCA_80_read1.fastq.gz","HCA_80_read2.fastq.gz","M1",0.156392818737963
"HCE_49",6.78476317694426,"HCE_49","HCE HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCE",14317,"HD-ID","2.90E+07","high","pre",29595,4.471,11,"not_protected","bcg_routecohort_processed.txt","HCE_49_read1.fastq.gz","HCE_49_read2.fastq.gz","M1",0
"HCE_50",7.07873574703949,"HCE_50","HCE HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCE",14317,"HD-ID","2.90E+07","high","d2",29595,4.471,11,"not_protected","bcg_routecohort_processed.txt","HCE_50_read1.fastq.gz","HCE_50_read2.fastq.gz","M1",0.293972570095231
"HCE_51",6.95194291560207,"HCE_51","HCE HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCE",14317,"HD-ID","2.90E+07","high","wk2",29595,4.471,11,"not_protected","bcg_routecohort_processed.txt","HCE_51_read1.fastq.gz","HCE_51_read2.fastq.gz","M1",0.167179738657804
"HCE_52",6.71952209270781,"HCE_52","HCE HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCE",14317,"HD-ID","2.90E+07","high","wk12",29595,4.471,11,"not_protected","bcg_routecohort_processed.txt","HCE_52_read1.fastq.gz","HCE_52_read2.fastq.gz","M1",-0.0652410842364572
"HCL_45",6.49982017717042,"HCL_45","HCL IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCL",13517,"IV","3.70E+07","high","pre",45,1.663,3,"protected","bcg_routecohort_processed.txt","HCL_45_read1.fastq.gz","HCL_45_read2.fastq.gz","M1",0
"HCL_46",7.20279486549734,"HCL_46","HCL IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCL",13517,"IV","3.70E+07","high","d2",45,1.663,3,"protected","bcg_routecohort_processed.txt","HCL_46_read1.fastq.gz","HCL_46_read2.fastq.gz","M1",0.702974688326926
"HCL_47",7.26022510139788,"HCL_47","HCL IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCL",13517,"IV","3.70E+07","high","wk2",45,1.663,3,"protected","bcg_routecohort_processed.txt","HCL_47_read1.fastq.gz","HCL_47_read2.fastq.gz","M1",0.76040492422746
"HCL_48",6.64767728593074,"HCL_48","HCL IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCL",13517,"IV","3.70E+07","high","wk12",45,1.663,3,"protected","bcg_routecohort_processed.txt","HCL_48_read1.fastq.gz","HCL_48_read2.fastq.gz","M1",0.147857108760323
"O5G_89",6.78596920498883,"O5G_89","O5G HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O5G",14217,"HD-ID","2.90E+07","high","pre",50,1.708,1,"protected","bcg_routecohort_processed.txt","O5G_89_read1.fastq.gz","O5G_89_read2.fastq.gz","M1",0
"O5G_90",6.92818166663126,"O5G_90","O5G HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O5G",14217,"HD-ID","2.90E+07","high","d2",50,1.708,1,"protected","bcg_routecohort_processed.txt","O5G_90_read1.fastq.gz","O5G_90_read2.fastq.gz","M1",0.142212461642425
"O5G_91",6.88201924303292,"O5G_91","O5G HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O5G",14217,"HD-ID","2.90E+07","high","wk2",50,1.708,1,"protected","bcg_routecohort_processed.txt","O5G_91_read1.fastq.gz","O5G_91_read2.fastq.gz","M1",0.0960500380440816
"O5G_92",6.75056106024128,"O5G_92","O5G HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O5G",14217,"HD-ID","2.90E+07","high","wk12",50,1.708,1,"protected","bcg_routecohort_processed.txt","O5G_92_read1.fastq.gz","O5G_92_read2.fastq.gz","M1",-0.0354081447475529
"O96_73",6.88889017020014,"O96_73","O96 ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O96",13217,"ID","3.10E+05","low","pre",58960,4.771,15,"not_protected","bcg_routecohort_processed.txt","O96_73_read1.fastq.gz","O96_73_read2.fastq.gz","M1",0
"O96_74",6.80204313104742,"O96_74","O96 ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O96",13217,"ID","3.10E+05","low","d2",58960,4.771,15,"not_protected","bcg_routecohort_processed.txt","O96_74_read1.fastq.gz","O96_74_read2.fastq.gz","M1",-0.086847039152719
"O96_75",6.84202875600202,"O96_75","O96 ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O96",13217,"ID","3.10E+05","low","wk2",58960,4.771,15,"not_protected","bcg_routecohort_processed.txt","O96_75_read1.fastq.gz","O96_75_read2.fastq.gz","M1",-0.0468614141981218
"O96_76",6.66794411737625,"O96_76","O96 ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O96",13217,"ID","3.10E+05","low","wk12",58960,4.771,15,"not_protected","bcg_routecohort_processed.txt","O96_76_read1.fastq.gz","O96_76_read2.fastq.gz","M1",-0.220946052823883
"OHJ_37",6.60548010804996,"OHJ_37","OHJ AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OHJ",13017,"AE","3.70E+07","high","pre",70928,4.851,21,"not_protected","bcg_routecohort_processed.txt","OHJ_37_read1.fastq.gz","OHJ_37_read2.fastq.gz","M1",0
"OHJ_38",6.70786602572218,"OHJ_38","OHJ AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OHJ",13017,"AE","3.70E+07","high","d2",70928,4.851,21,"not_protected","bcg_routecohort_processed.txt","OHJ_38_read1.fastq.gz","OHJ_38_read2.fastq.gz","M1",0.102385917672219
"OHJ_39",6.70703392949639,"OHJ_39","OHJ AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OHJ",13017,"AE","3.70E+07","high","wk2",70928,4.851,21,"not_protected","bcg_routecohort_processed.txt","OHJ_39_read1.fastq.gz","OHJ_39_read2.fastq.gz","M1",0.10155382144643
"OHJ_40",6.60614117362437,"OHJ_40","OHJ AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OHJ",13017,"AE","3.70E+07","high","wk12",70928,4.851,21,"not_protected","bcg_routecohort_processed.txt","OHJ_40_read1.fastq.gz","OHJ_40_read2.fastq.gz","M1",0.000661065574402819
"OMI_69",6.45745051997281,"OMI_69","OMI HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OMI",14117,"HD-ID","2.90E+07","high","pre",67930,4.832,22,"not_protected","bcg_routecohort_processed.txt","OMI_69_read1.fastq.gz","OMI_69_read2.fastq.gz","M1",0
"OMI_70",6.92612593640726,"OMI_70","OMI HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OMI",14117,"HD-ID","2.90E+07","high","d2",67930,4.832,22,"not_protected","bcg_routecohort_processed.txt","OMI_70_read1.fastq.gz","OMI_70_read2.fastq.gz","M1",0.468675416434441
"OMI_71",6.74939195299306,"OMI_71","OMI HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OMI",14117,"HD-ID","2.90E+07","high","wk2",67930,4.832,22,"not_protected","bcg_routecohort_processed.txt","OMI_71_read1.fastq.gz","OMI_71_read2.fastq.gz","M1",0.291941433020242
"OMI_72",6.64164157661024,"OMI_72","OMI HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OMI",14117,"HD-ID","2.90E+07","high","wk12",67930,4.832,22,"not_protected","bcg_routecohort_processed.txt","OMI_72_read1.fastq.gz","OMI_72_read2.fastq.gz","M1",0.184191056637426
"ONF_61",6.79756060966344,"ONF_61","ONF ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","ONF",13317,"ID/AE","3.7E+07 / 3.1E+05","high","pre",397671,5.6,11,"not_protected","bcg_routecohort_processed.txt","ONF_61_read1.fastq.gz","ONF_61_read2.fastq.gz","M1",0
"ONF_62",6.84186286377865,"ONF_62","ONF ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","ONF",13317,"ID/AE","3.7E+07 / 3.1E+05","high","d2",397671,5.6,11,"not_protected","bcg_routecohort_processed.txt","ONF_62_read1.fastq.gz","ONF_62_read2.fastq.gz","M1",0.0443022541152152
"ONF_63",6.72658117990777,"ONF_63","ONF ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","ONF",13317,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",397671,5.6,11,"not_protected","bcg_routecohort_processed.txt","ONF_63_read1.fastq.gz","ONF_63_read2.fastq.gz","M1",-0.0709794297556616
"ONF_64",6.7021133984551,"ONF_64","ONF ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","ONF",13317,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",397671,5.6,11,"not_protected","bcg_routecohort_processed.txt","ONF_64_read1.fastq.gz","ONF_64_read2.fastq.gz","M1",-0.0954472112083335
"OTM_33",6.91674655296226,"OTM_33","OTM ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OTM",12917,"ID","3.10E+05","low","pre",29030,4.463,27,"not_protected","bcg_routecohort_processed.txt","OTM_33_read1.fastq.gz","OTM_33_read2.fastq.gz","M1",0
"OTM_34",6.98059193600629,"OTM_34","OTM ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OTM",12917,"ID","3.10E+05","low","d2",29030,4.463,27,"not_protected","bcg_routecohort_processed.txt","OTM_34_read1.fastq.gz","OTM_34_read2.fastq.gz","M1",0.06384538304403
"OTM_35",6.98320015247739,"OTM_35","OTM ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OTM",12917,"ID","3.10E+05","low","wk2",29030,4.463,27,"not_protected","bcg_routecohort_processed.txt","OTM_35_read1.fastq.gz","OTM_35_read2.fastq.gz","M1",0.0664535995151319
"OTM_36",6.92342186822219,"OTM_36","OTM ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OTM",12917,"ID","3.10E+05","low","wk12",29030,4.463,27,"not_protected","bcg_routecohort_processed.txt","OTM_36_read1.fastq.gz","OTM_36_read2.fastq.gz","M1",0.00667531525992526
"0NR_65",6.891483040379,"0NR_65","0NR IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0NR",13417,"IV","3.70E+07","high","pre",30,1.491,1,"protected","bcg_routecohort_processed.txt","0NR_65_read1.fastq.gz","0NR_65_read2.fastq.gz","M2",0
"0NR_66",7.75468531412448,"0NR_66","0NR IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0NR",13417,"IV","3.70E+07","high","d2",30,1.491,1,"protected","bcg_routecohort_processed.txt","0NR_66_read1.fastq.gz","0NR_66_read2.fastq.gz","M2",0.863202273745483
"0NR_67",6.88181083624772,"0NR_67","0NR IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0NR",13417,"IV","3.70E+07","high","wk2",30,1.491,1,"protected","bcg_routecohort_processed.txt","0NR_67_read1.fastq.gz","0NR_67_read2.fastq.gz","M2",-0.00967220413127556
